source,target,type,weight
15435,46650,directed,1
32396,45953,directed,1
39826,55983,directed,1
3839,95679,directed,1
3839,45876,directed,1
39827,95680,directed,1
35419,95681,directed,1
39828,95682,directed,1
39764,39764,directed,1
13556,11051,directed,1
39580,82402,directed,1
3109,45839,directed,1
39829,95683,directed,1
39829,95684,directed,1
39829,95685,directed,1
39829,95686,directed,1
39829,95687,directed,1
39830,95688,directed,1
39830,45841,directed,1
39830,50281,directed,1
39831,46128,directed,1
39832,67869,directed,1
35419,64236,directed,1
39833,87180,directed,1
13346,48541,directed,1
13346,49535,directed,1
39834,95689,directed,1
39834,95690,directed,1
39834,95691,directed,1
39834,95692,directed,1
39834,39834,directed,1
39834,95693,directed,1
39834,95694,directed,1
39834,46635,directed,1
39834,95695,directed,1
39834,95696,directed,1
3839,45876,directed,1
39835,67138,directed,1
39836,59568,directed,1
2322,69755,directed,1
15435,46650,directed,1
39837,95697,directed,1
2936,47011,directed,1
39834,95692,directed,1
39834,39834,directed,1
39834,95693,directed,1
39834,95694,directed,1
39834,46635,directed,1
39834,95695,directed,1
39834,95696,directed,1
39838,45987,directed,1
39839,46339,directed,1
39840,53917,directed,1
39841,47393,directed,1
16674,48028,directed,1
16674,95698,directed,1
39842,39842,directed,1
39842,95699,directed,1
39842,45876,directed,1
39842,45836,directed,1
39842,47210,directed,1
5740,60544,directed,1
39843,95700,directed,1
39844,95701,directed,1
39845,49845,directed,1
13556,11051,directed,1
39846,55459,directed,1
32724,56194,directed,1
39847,46504,directed,1
39847,48959,directed,1
37801,45836,directed,1
39848,95702,directed,1
792,88761,directed,1
39849,9607,directed,1
39849,49494,directed,1
39849,49850,directed,1
39849,47961,directed,1
39850,45876,directed,1
39851,95703,directed,1
238,95704,directed,1
238,95705,directed,1
35419,95706,directed,1
39852,39852,directed,1
39853,35588,directed,1
39854,55333,directed,1
39855,45876,directed,1
39856,60673,directed,1
2307,79687,directed,1
39857,85873,directed,1
39264,95312,directed,1
39264,95311,directed,1
39858,69779,directed,1
39858,70487,directed,1
39859,62425,directed,1
39860,62590,directed,1
13556,11051,directed,1
210,55923,directed,1
37478,95707,directed,1
37478,54544,directed,1
2593,45876,directed,1
13346,48541,directed,1
13346,49535,directed,1
16410,54859,directed,1
16410,95708,directed,1
16410,89496,directed,1
39861,95709,directed,1
13346,48541,directed,1
13346,49535,directed,1
39862,95710,directed,1
39863,45876,directed,1
39864,45876,directed,1
39864,45911,directed,1
39864,46274,directed,1
39864,45839,directed,1
25071,95711,directed,1
39865,95712,directed,1
39866,95713,directed,1
39867,95714,directed,1
39867,64753,directed,1
39868,95715,directed,1
25558,52275,directed,1
25558,55873,directed,1
39869,95716,directed,1
39870,54169,directed,1
39871,45970,directed,1
39871,46599,directed,1
39872,45876,directed,1
39872,45911,directed,1
39872,45912,directed,1
39873,63927,directed,1
10047,62464,directed,1
39874,95717,directed,1
12424,95718,directed,1
12424,64285,directed,1
37072,93803,directed,1
39875,71193,directed,1
39876,45849,directed,1
39877,48242,directed,1
39878,45876,directed,1
39879,95719,directed,1
39094,65590,directed,1
39880,95720,directed,1
39880,95721,directed,1
39880,95722,directed,1
3835,45876,directed,1
3835,45911,directed,1
3835,45912,directed,1
13556,11051,directed,1
39881,49713,directed,1
39881,45876,directed,1
39881,82548,directed,1
20282,60925,directed,1
20282,60926,directed,1
39882,48258,directed,1
35623,95723,directed,1
35623,60608,directed,1
35623,95724,directed,1
35623,95725,directed,1
35623,95726,directed,1
35623,48583,directed,1
35623,46380,directed,1
39883,95727,directed,1
39884,95728,directed,1
13346,48541,directed,1
13346,49535,directed,1
13556,11051,directed,1
39885,45876,directed,1
39886,74284,directed,1
39887,86820,directed,1
39888,45876,directed,1
39888,46013,directed,1
39888,48623,directed,1
39888,56168,directed,1
1738,46472,directed,1
1738,48104,directed,1
1738,48098,directed,1
1738,47210,directed,1
1738,45876,directed,1
1738,50685,directed,1
1738,67161,directed,1
1738,1738,directed,1
13346,48541,directed,1
13346,49535,directed,1
39889,46013,directed,1
32570,49052,directed,1
39890,38280,directed,1
39891,50198,directed,1
39891,46105,directed,1
14840,95729,directed,1
39892,95730,directed,1
39893,95731,directed,1
39893,95731,directed,1
39893,95732,directed,1
39894,47418,directed,1
13346,48541,directed,1
13346,49535,directed,1
39895,83609,directed,1
9420,45876,directed,1
39896,95733,directed,1
39896,38383,directed,1
39896,95734,directed,1
38114,45876,directed,1
37801,46013,directed,1
13556,11051,directed,1
39897,92724,directed,1
39897,78072,directed,1
23453,71458,directed,1
39898,95735,directed,1
39898,95736,directed,1
39899,34018,directed,1
39899,91968,directed,1
39900,54255,directed,1
39900,45876,directed,1
39901,88004,directed,1
39902,46653,directed,1
22276,95737,directed,1
2613,54161,directed,1
39903,88569,directed,1
28442,45970,directed,1
28442,46599,directed,1
27562,95738,directed,1
27562,45876,directed,1
13346,48541,directed,1
13346,49535,directed,1
39904,62464,directed,1
5569,5569,directed,1
39905,45876,directed,1
16022,45953,directed,1
39906,95739,directed,1
39906,95740,directed,1
39906,95741,directed,1
9457,45876,directed,1
39907,39907,directed,1
39908,94209,directed,1
39908,49809,directed,1
39909,63090,directed,1
39909,62806,directed,1
39910,45876,directed,1
39911,95742,directed,1
39911,95743,directed,1
39911,45876,directed,1
39911,45876,directed,1
39912,95744,directed,1
39913,47166,directed,1
2486,95745,directed,1
39914,95746,directed,1
39914,68988,directed,1
39915,95747,directed,1
39915,81797,directed,1
33474,46747,directed,1
20282,46534,directed,1
20282,61048,directed,1
39916,95748,directed,1
395,46033,directed,1
39917,81041,directed,1
39918,95749,directed,1
39919,45876,directed,1
39919,48172,directed,1
39919,45836,directed,1
39919,45839,directed,1
20358,45876,directed,1
39920,45876,directed,1
39921,47168,directed,1
39921,66017,directed,1
39921,48464,directed,1
39921,65119,directed,1
39922,45876,directed,1
297,76679,directed,1
297,47112,directed,1
297,47111,directed,1
297,47113,directed,1
39923,95750,directed,1
20358,45876,directed,1
20282,83880,directed,1
39924,95751,directed,1
11458,46534,directed,1
11458,47391,directed,1
11458,46495,directed,1
11458,73242,directed,1
11458,46459,directed,1
11458,62806,directed,1
11458,46543,directed,1
11458,50484,directed,1
11458,62723,directed,1
39925,48042,directed,1
35994,57317,directed,1
39926,46607,directed,1
16258,95752,directed,1
16258,95753,directed,1
39927,95754,directed,1
20358,45876,directed,1
10046,56784,directed,1
10046,62464,directed,1
39928,53711,directed,1
39929,51715,directed,1
39930,48617,directed,1
39930,46527,directed,1
39186,64393,directed,1
9984,49809,directed,1
39931,82602,directed,1
39931,95755,directed,1
18475,46358,directed,1
39908,94209,directed,1
39908,49809,directed,1
39908,45876,directed,1
16784,95756,directed,1
33389,95757,directed,1
33389,50803,directed,1
39932,56273,directed,1
39933,65068,directed,1
39933,46392,directed,1
39933,47395,directed,1
4736,47393,directed,1
39934,46520,directed,1
39935,46340,directed,1
39935,46340,directed,1
39936,50998,directed,1
39937,95758,directed,1
10473,90766,directed,1
39910,45876,directed,1
39938,95759,directed,1
20281,46440,directed,1
4213,95760,directed,1
39939,47149,directed,1
39940,95761,directed,1
39941,48201,directed,1
29037,45876,directed,1
39942,95762,directed,1
39943,46440,directed,1
39944,95763,directed,1
3121,50078,directed,1
39945,45876,directed,1
39946,45876,directed,1
39947,95764,directed,1
266,46323,directed,1
266,9131,directed,1
266,46536,directed,1
39948,45876,directed,1
39949,46294,directed,1
39950,95765,directed,1
1102,45876,directed,1
1102,47416,directed,1
39951,46128,directed,1
39952,45876,directed,1
39953,45876,directed,1
39954,45876,directed,1
338,45876,directed,1
338,57561,directed,1
338,50685,directed,1
338,47062,directed,1
338,45911,directed,1
338,45912,directed,1
338,95766,directed,1
338,57098,directed,1
338,54870,directed,1
338,52236,directed,1
338,46105,directed,1
25073,95470,directed,1
25073,56877,directed,1
18259,72724,directed,1
39955,45876,directed,1
39956,45876,directed,1
39956,58906,directed,1
22667,95767,directed,1
39957,95768,directed,1
39958,46075,directed,1
39958,50529,directed,1
1878,48535,directed,1
39959,64300,directed,1
39960,54478,directed,1
10861,45836,directed,1
39961,45876,directed,1
39961,45911,directed,1
39962,95769,directed,1
12122,47988,directed,1
39963,45876,directed,1
39964,64300,directed,1
39965,45876,directed,1
33527,69433,directed,1
29024,87468,directed,1
39966,95770,directed,1
39967,46653,directed,1
25073,92739,directed,1
39968,95771,directed,1
39968,85654,directed,1
39969,61834,directed,1
39970,45876,directed,1
785,45876,directed,1
39971,61296,directed,1
23917,75191,directed,1
39972,95772,directed,1
25329,46294,directed,1
39973,46031,directed,1
39974,62464,directed,1
21290,46653,directed,1
39006,46653,directed,1
39006,45876,directed,1
39006,46440,directed,1
39006,47011,directed,1
39006,49528,directed,1
39006,46807,directed,1
39006,46029,directed,1
39006,46936,directed,1
39006,95079,directed,1
39006,95080,directed,1
36567,46650,directed,1
39975,45876,directed,1
39976,45876,directed,1
39976,57561,directed,1
10311,62719,directed,1
10311,62720,directed,1
10311,62721,directed,1
10311,62722,directed,1
10311,62723,directed,1
10311,46405,directed,1
35033,88816,directed,1
39977,47210,directed,1
39977,45911,directed,1
39977,45839,directed,1
39977,46274,directed,1
39977,72054,directed,1
39978,47405,directed,1
39978,46788,directed,1
39979,46695,directed,1
22171,92275,directed,1
39980,46031,directed,1
33474,64081,directed,1
39981,95773,directed,1
39982,45876,directed,1
34606,45876,directed,1
39983,46013,directed,1
39983,46810,directed,1
35380,95774,directed,1
39984,95775,directed,1
39984,45845,directed,1
39985,91306,directed,1
39986,92754,directed,1
39987,45876,directed,1
39988,45876,directed,1
39989,95776,directed,1
39990,48115,directed,1
39990,45981,directed,1
17976,46365,directed,1
17976,95777,directed,1
39991,46128,directed,1
39992,92743,directed,1
39993,95778,directed,1
39994,64123,directed,1
39995,45876,directed,1
39996,46339,directed,1
39997,45876,directed,1
1069,47420,directed,1
36038,45876,directed,1
39998,62464,directed,1
39999,95779,directed,1
39999,95780,directed,1
40000,1352,directed,1
40000,47856,directed,1
3034,48042,directed,1
40001,62464,directed,1
40002,53669,directed,1
40003,40003,directed,1
15429,54154,directed,1
40004,46339,directed,1
40005,46128,directed,1
40006,95781,directed,1
40006,95781,directed,1
230,95022,directed,1
230,64106,directed,1
230,46311,directed,1
32609,49839,directed,1
32609,50312,directed,1
32609,47624,directed,1
40007,47921,directed,1
3583,59245,directed,1
33474,85953,directed,1
40008,52649,directed,1
40009,95782,directed,1
35033,45876,directed,1
40010,45876,directed,1
11702,95783,directed,1
40011,45876,directed,1
40012,45876,directed,1
40013,45876,directed,1
40014,45876,directed,1
40015,62675,directed,1
40015,64546,directed,1
40015,52603,directed,1
40016,61834,directed,1
40017,46592,directed,1
35033,58172,directed,1
35033,45876,directed,1
40018,45876,directed,1
6404,48209,directed,1
40019,95784,directed,1
40020,45953,directed,1
12009,64068,directed,1
12009,64067,directed,1
40021,30827,directed,1
35186,46909,directed,1
28603,95785,directed,1
1085,45876,directed,1
40022,57402,directed,1
40023,95786,directed,1
27927,92738,directed,1
40024,45876,directed,1
40025,95787,directed,1
40026,45876,directed,1
40027,46650,directed,1
40028,95788,directed,1
40029,47210,directed,1
22667,45839,directed,1
22667,95789,directed,1
19107,45876,directed,1
40030,45876,directed,1
40031,46274,directed,1
40031,49869,directed,1
40031,95790,directed,1
40031,46549,directed,1
40031,46323,directed,1
40031,46864,directed,1
40031,46012,directed,1
40031,291,directed,1
40031,95791,directed,1
40032,45876,directed,1
19501,95792,directed,1
19501,95792,directed,1
19501,95792,directed,1
3936,45876,directed,1
10047,62464,directed,1
40033,93399,directed,1
25073,95793,directed,1
40034,95794,directed,1
16937,45845,directed,1
40035,45876,directed,1
40036,46650,directed,1
40037,80844,directed,1
40038,45876,directed,1
3121,50078,directed,1
40039,45876,directed,1
40039,95795,directed,1
35232,45876,directed,1
4958,51096,directed,1
40040,49318,directed,1
40041,95796,directed,1
33997,54466,directed,1
40042,45876,directed,1
40043,95797,directed,1
40044,45876,directed,1
40045,46587,directed,1
40045,46599,directed,1
40046,45876,directed,1
23786,2482,directed,1
40047,46013,directed,1
2087,51466,directed,1
2087,51458,directed,1
40048,62312,directed,1
34100,87542,directed,1
40049,55974,directed,1
40050,50802,directed,1
22667,48246,directed,1
40051,45876,directed,1
35246,47069,directed,1
40052,47818,directed,1
40053,95798,directed,1
40054,86889,directed,1
40055,62119,directed,1
40055,95799,directed,1
40056,52762,directed,1
6710,47120,directed,1
266,46323,directed,1
266,9131,directed,1
40057,45836,directed,1
40058,94105,directed,1
25288,67103,directed,1
40059,82957,directed,1
40059,22775,directed,1
40060,47210,directed,1
40060,46031,directed,1
40060,45849,directed,1
40061,93548,directed,1
40062,45876,directed,1
34175,45876,directed,1
40063,47011,directed,1
40063,46440,directed,1
40064,46075,directed,1
40064,50529,directed,1
40065,50228,directed,1
21746,95800,directed,1
18380,46761,directed,1
18380,95801,directed,1
40066,45876,directed,1
40067,54466,directed,1
40067,95802,directed,1
40068,51088,directed,1
40069,54594,directed,1
40070,45876,directed,1
2087,46653,directed,1
2087,51458,directed,1
40071,63292,directed,1
40072,47507,directed,1
40073,95803,directed,1
9250,45876,directed,1
40074,45876,directed,1
40075,95804,directed,1
40076,62464,directed,1
4336,47008,directed,1
40077,45876,directed,1
22667,45876,directed,1
40078,45839,directed,1
23857,63411,directed,1
38832,45876,directed,1
40079,46339,directed,1
40080,95805,directed,1
40080,37469,directed,1
40080,94065,directed,1
40080,95806,directed,1
40080,95807,directed,1
40080,94068,directed,1
40080,95808,directed,1
40080,95809,directed,1
40080,95810,directed,1
40080,95811,directed,1
40080,11864,directed,1
40080,95812,directed,1
40080,95813,directed,1
40080,95814,directed,1
40080,95815,directed,1
40080,95816,directed,1
40080,95817,directed,1
40080,95818,directed,1
40080,95819,directed,1
40080,95820,directed,1
40080,95821,directed,1
40080,95822,directed,1
40080,73744,directed,1
40080,95823,directed,1
40080,95824,directed,1
40080,95825,directed,1
40080,95826,directed,1
40080,95827,directed,1
40080,95828,directed,1
40080,95829,directed,1
40080,95830,directed,1
40080,95831,directed,1
40080,95832,directed,1
40080,95833,directed,1
40080,95834,directed,1
40080,95835,directed,1
40080,95836,directed,1
40080,95837,directed,1
40080,95838,directed,1
40080,95839,directed,1
40080,95840,directed,1
40080,95841,directed,1
40080,95842,directed,1
40080,95843,directed,1
40080,95844,directed,1
40080,95845,directed,1
40080,95846,directed,1
40080,95847,directed,1
40080,95848,directed,1
40081,45876,directed,1
40082,54872,directed,1
12097,95849,directed,1
40083,95850,directed,1
40084,45876,directed,1
40084,45911,directed,1
40084,45912,directed,1
40085,95851,directed,1
40086,54900,directed,1
40087,64300,directed,1
4336,52873,directed,1
40088,95852,directed,1
40088,66983,directed,1
40088,95853,directed,1
40088,95854,directed,1
40088,50810,directed,1
40088,95855,directed,1
40088,95856,directed,1
40088,95857,directed,1
40088,95858,directed,1
40088,95859,directed,1
40088,95860,directed,1
40088,95861,directed,1
40089,95862,directed,1
40090,51501,directed,1
40091,95863,directed,1
40091,95864,directed,1
40092,81315,directed,1
40093,95865,directed,1
40094,95866,directed,1
4336,50704,directed,1
40095,61834,directed,1
40095,63245,directed,1
34645,45876,directed,1
40096,72582,directed,1
40097,35745,directed,1
40097,79401,directed,1
40098,62155,directed,1
40098,95867,directed,1
40098,46274,directed,1
40098,297,directed,1
40099,45876,directed,1
40100,83697,directed,1
40101,47011,directed,1
21290,46653,directed,1
21290,95868,directed,1
40102,95869,directed,1
40103,45849,directed,1
40104,45876,directed,1
40105,45876,directed,1
40106,47821,directed,1
6027,45849,directed,1
40107,45876,directed,1
40108,45876,directed,1
40109,45876,directed,1
10663,95870,directed,1
40110,40110,directed,1
40111,95871,directed,1
40111,95872,directed,1
40111,95873,directed,1
40111,95874,directed,1
40112,47742,directed,1
18284,18284,directed,1
40113,48068,directed,1
40114,45876,directed,1
40115,71822,directed,1
40115,62074,directed,1
40116,46549,directed,1
40116,95875,directed,1
40117,95876,directed,1
40118,45836,directed,1
40119,95877,directed,1
40120,95878,directed,1
40120,95879,directed,1
40121,95880,directed,1
40121,95881,directed,1
13943,46495,directed,1
13943,46029,directed,1
36215,95882,directed,1
36215,95883,directed,1
40122,45911,directed,1
40122,45876,directed,1
40122,57561,directed,1
40122,85842,directed,1
2589,47210,directed,1
2589,47011,directed,1
2589,46440,directed,1
40123,45849,directed,1
33702,95884,directed,1
33702,46472,directed,1
33702,47395,directed,1
33702,45876,directed,1
33702,50685,directed,1
33702,47130,directed,1
40124,95885,directed,1
40124,95886,directed,1
40124,95887,directed,1
40124,66259,directed,1
40124,95888,directed,1
40125,68579,directed,1
40126,45876,directed,1
10135,9451,directed,1
22667,95889,directed,1
40127,61834,directed,1
40127,63245,directed,1
40128,45836,directed,1
34124,35907,directed,1
23499,69128,directed,1
34982,45876,directed,1
34982,47210,directed,1
40129,95890,directed,1
40130,95891,directed,1
40131,95892,directed,1
40132,45876,directed,1
40133,95893,directed,1
40133,63684,directed,1
40133,95894,directed,1
40133,95895,directed,1
40133,95896,directed,1
40133,52337,directed,1
40133,95897,directed,1
40133,95898,directed,1
40134,95177,directed,1
22667,95899,directed,1
40135,46561,directed,1
15096,90235,directed,1
40136,95900,directed,1
40137,62136,directed,1
40138,61930,directed,1
40139,49717,directed,1
40140,45876,directed,1
40141,95901,directed,1
34443,45849,directed,1
34443,95902,directed,1
40142,95903,directed,1
40142,45876,directed,1
25619,45876,directed,1
25619,9894,directed,1
40143,46128,directed,1
40144,95904,directed,1
40145,63391,directed,1
40146,58012,directed,1
40147,45876,directed,1
40148,62468,directed,1
38629,77710,directed,1
38629,47742,directed,1
1069,47420,directed,1
40149,61844,directed,1
40150,45876,directed,1
40151,81315,directed,1
40152,47507,directed,1
35195,95905,directed,1
34443,53947,directed,1
40153,73284,directed,1
40154,46607,directed,1
9488,62135,directed,1
9488,62133,directed,1
9488,51465,directed,1
40155,95906,directed,1
40156,95907,directed,1
40157,47011,directed,1
26291,45876,directed,1
23046,45876,directed,1
25073,46352,directed,1
40158,47210,directed,1
40159,45876,directed,1
40160,45876,directed,1
40161,84898,directed,1
40162,95908,directed,1
40163,46128,directed,1
22667,95909,directed,1
32658,48252,directed,1
32658,48786,directed,1
32658,47730,directed,1
40164,54478,directed,1
40165,45876,directed,1
40166,95910,directed,1
33964,95911,directed,1
33964,95912,directed,1
22626,64019,directed,1
9759,62350,directed,1
40167,95913,directed,1
36255,49018,directed,1
14887,46520,directed,1
14887,56414,directed,1
40168,64300,directed,1
40169,45876,directed,1
40170,95914,directed,1
40171,18837,directed,1
40171,61850,directed,1
40171,47096,directed,1
40172,50154,directed,1
40172,45876,directed,1
40172,10885,directed,1
35033,45839,directed,1
40173,95915,directed,1
9781,45876,directed,1
39006,46653,directed,1
39006,45876,directed,1
39006,46440,directed,1
39006,47011,directed,1
39006,49528,directed,1
39006,46807,directed,1
39006,46029,directed,1
39006,46936,directed,1
39006,95079,directed,1
39006,95080,directed,1
40174,82949,directed,1
40175,45876,directed,1
35287,45876,directed,1
40176,95916,directed,1
40176,95917,directed,1
40176,95918,directed,1
40176,95919,directed,1
40177,45836,directed,1
40178,50529,directed,1
40179,45876,directed,1
35044,35044,directed,1
40180,45876,directed,1
40180,49719,directed,1
35033,53585,directed,1
26979,95920,directed,1
40181,47742,directed,1
40182,45876,directed,1
25073,54746,directed,1
40183,95921,directed,1
40183,95922,directed,1
40184,70357,directed,1
11033,95923,directed,1
40185,95924,directed,1
40186,54478,directed,1
20200,46036,directed,1
5024,45878,directed,1
5024,47011,directed,1
5024,45876,directed,1
40187,47011,directed,1
9239,45876,directed,1
40188,48034,directed,1
40189,62007,directed,1
40190,95925,directed,1
12122,47064,directed,1
40191,95926,directed,1
40192,45876,directed,1
40193,45876,directed,1
40194,95927,directed,1
230,95022,directed,1
230,64106,directed,1
230,46311,directed,1
40195,64141,directed,1
40196,48115,directed,1
40196,45876,directed,1
40197,61834,directed,1
40198,45876,directed,1
14228,48244,directed,1
40199,46653,directed,1
40200,45876,directed,1
40201,46502,directed,1
40202,95928,directed,1
40203,45876,directed,1
40204,45876,directed,1
40205,74825,directed,1
40206,62222,directed,1
25073,92825,directed,1
40207,95929,directed,1
40208,45876,directed,1
40209,45876,directed,1
40210,48246,directed,1
40211,36304,directed,1
40211,48786,directed,1
40212,55983,directed,1
40213,95159,directed,1
40214,46653,directed,1
40214,46623,directed,1
40214,50116,directed,1
8955,46440,directed,1
1103,47418,directed,1
40215,46520,directed,1
40216,95930,directed,1
40217,45911,directed,1
40217,45876,directed,1
40217,57561,directed,1
40217,85842,directed,1
40218,47507,directed,1
40219,57940,directed,1
40219,57939,directed,1
11929,45876,directed,1
40220,45876,directed,1
11955,45876,directed,1
8417,45876,directed,1
40221,45876,directed,1
40221,95931,directed,1
40222,66547,directed,1
33527,63371,directed,1
40223,95932,directed,1
40223,95933,directed,1
40224,23781,directed,1
40225,54785,directed,1
40225,47011,directed,1
40226,95934,directed,1
40227,95935,directed,1
651,45876,directed,1
24786,46274,directed,1
9584,45836,directed,1
22667,95936,directed,1
5067,45876,directed,1
40228,62136,directed,1
40229,48456,directed,1
10314,53658,directed,1
40230,45876,directed,1
40231,48037,directed,1
40232,50077,directed,1
40232,93561,directed,1
40232,36644,directed,1
24538,24538,directed,1
24538,82488,directed,1
40233,45876,directed,1
27605,95937,directed,1
40234,45876,directed,1
40234,91058,directed,1
40235,62387,directed,1
40235,63160,directed,1
9614,45876,directed,1
40236,61834,directed,1
40237,47507,directed,1
12686,95938,directed,1
40238,48032,directed,1
40238,66547,directed,1
40238,49055,directed,1
40239,64898,directed,1
10963,45876,directed,1
40037,52291,directed,1
40240,65023,directed,1
40241,62464,directed,1
35641,95939,directed,1
40242,45876,directed,1
34620,13789,directed,1
34620,13789,directed,1
4336,53947,directed,1
7016,5817,directed,1
7016,56466,directed,1
7016,95940,directed,1
7016,95941,directed,1
40243,95942,directed,1
11692,95943,directed,1
40244,95944,directed,1
40244,95945,directed,1
22667,95946,directed,1
40245,45876,directed,1
40245,45912,directed,1
40245,45911,directed,1
40246,45876,directed,1
40246,47210,directed,1
33549,95947,directed,1
35169,45876,directed,1
40247,45836,directed,1
40248,45876,directed,1
9058,45987,directed,1
34794,45849,directed,1
40249,92737,directed,1
35369,37870,directed,1
35369,72057,directed,1
40250,95948,directed,1
40251,45876,directed,1
40252,46534,directed,1
31384,45876,directed,1
40253,55846,directed,1
40254,95949,directed,1
21032,45836,directed,1
40255,91227,directed,1
40255,54478,directed,1
40256,72368,directed,1
40256,77623,directed,1
40257,9993,directed,1
16404,46276,directed,1
10726,63015,directed,1
1878,48535,directed,1
40258,62464,directed,1
40259,40259,directed,1
40260,2087,directed,1
40260,56107,directed,1
40260,51454,directed,1
40261,59063,directed,1
40262,63137,directed,1
24657,87438,directed,1
9423,62072,directed,1
40263,62806,directed,1
40264,45876,directed,1
6404,54716,directed,1
6404,95950,directed,1
38449,45876,directed,1
40265,45876,directed,1
1539,46013,directed,1
1539,46724,directed,1
40266,50802,directed,1
40267,45876,directed,1
40268,54478,directed,1
40269,48712,directed,1
40270,45876,directed,1
40271,48191,directed,1
40271,46018,directed,1
40272,45979,directed,1
40272,95951,directed,1
40272,61637,directed,1
40272,61636,directed,1
40273,45876,directed,1
40274,64090,directed,1
40275,52825,directed,1
40276,47069,directed,1
40277,46294,directed,1
40278,46432,directed,1
40278,48246,directed,1
40278,95952,directed,1
40279,95953,directed,1
40279,95953,directed,1
4072,53912,directed,1
40280,13555,directed,1
4336,50690,directed,1
33711,46128,directed,1
40281,95954,directed,1
40281,47297,directed,1
40282,45836,directed,1
34315,291,directed,1
40283,92847,directed,1
40284,95955,directed,1
40285,1842,directed,1
40286,62464,directed,1
40287,50154,directed,1
40287,45876,directed,1
40288,95956,directed,1
40289,90567,directed,1
40260,84373,directed,1
3761,46459,directed,1
40078,47007,directed,1
12249,92387,directed,1
40290,45876,directed,1
40291,62460,directed,1
40292,93044,directed,1
40293,95957,directed,1
40293,66984,directed,1
40294,50836,directed,1
33527,54765,directed,1
40103,95958,directed,1
27650,45876,directed,1
27650,45911,directed,1
40295,95959,directed,1
40296,47742,directed,1
40296,93915,directed,1
40296,47741,directed,1
40296,95960,directed,1
40296,95961,directed,1
40296,66032,directed,1
40296,46440,directed,1
40296,46472,directed,1
40296,46472,directed,1
40296,54870,directed,1
38929,55250,directed,1
40297,50704,directed,1
4041,45994,directed,1
1878,48535,directed,1
40298,66242,directed,1
35188,45839,directed,1
35188,60252,directed,1
40299,45876,directed,1
40300,71445,directed,1
22667,95962,directed,1
40301,45993,directed,1
40301,61782,directed,1
40302,46653,directed,1
40303,56888,directed,1
10483,95963,directed,1
40304,54466,directed,1
12249,50022,directed,1
40305,95964,directed,1
40305,52498,directed,1
40305,95964,directed,1
40305,95965,directed,1
29032,45876,directed,1
10730,46607,directed,1
40306,17015,directed,1
40307,45876,directed,1
12530,45876,directed,1
40308,73284,directed,1
40309,40309,directed,1
3815,45876,directed,1
10663,95966,directed,1
10663,69000,directed,1
38475,95967,directed,1
40310,45876,directed,1
13980,95968,directed,1
40311,95969,directed,1
40312,45876,directed,1
35353,45876,directed,1
10479,49204,directed,1
40313,48611,directed,1
33445,91580,directed,1
40314,95970,directed,1
40315,47395,directed,1
40316,47389,directed,1
40317,95971,directed,1
36540,47108,directed,1
40318,46432,directed,1
40319,95972,directed,1
40320,48399,directed,1
40321,95973,directed,1
1036,47352,directed,1
40322,46653,directed,1
9036,45876,directed,1
40323,45836,directed,1
40324,45876,directed,1
40325,95974,directed,1
40326,45876,directed,1
14109,45912,directed,1
14109,45911,directed,1
14109,66480,directed,1
14109,46807,directed,1
14109,47925,directed,1
14109,95975,directed,1
14109,95976,directed,1
14109,95977,directed,1
14109,47011,directed,1
40327,48244,directed,1
40328,48330,directed,1
37202,45876,directed,1
9211,45876,directed,1
9211,45953,directed,1
40329,45876,directed,1
11925,51096,directed,1
40330,95978,directed,1
40331,45876,directed,1
28908,87386,directed,1
40332,86188,directed,1
12287,12287,directed,1
40333,49775,directed,1
40334,45876,directed,1
40335,47921,directed,1
40336,45876,directed,1
3527,45836,directed,1
3527,45836,directed,1
3527,46520,directed,1
2521,46927,directed,1
2521,95979,directed,1
35164,47137,directed,1
40337,70071,directed,1
40338,48246,directed,1
40339,95980,directed,1
40340,45876,directed,1
35044,35044,directed,1
822,45876,directed,1
822,45912,directed,1
822,45911,directed,1
822,50786,directed,1
40341,45876,directed,1
12345,45876,directed,1
40342,45876,directed,1
40343,75082,directed,1
28409,93399,directed,1
40344,54478,directed,1
40345,95981,directed,1
27858,45876,directed,1
40346,72054,directed,1
40347,67699,directed,1
40348,47405,directed,1
4958,51096,directed,1
40349,59860,directed,1
40350,45876,directed,1
40351,46350,directed,1
40352,62369,directed,1
22667,95982,directed,1
40353,45876,directed,1
40354,95983,directed,1
40354,95984,directed,1
40354,62267,directed,1
40354,95985,directed,1
40354,95986,directed,1
40354,95987,directed,1
40354,95988,directed,1
40354,95989,directed,1
40354,95990,directed,1
40354,95991,directed,1
40354,95992,directed,1
40354,95993,directed,1
40354,95994,directed,1
40354,95995,directed,1
40355,45876,directed,1
40356,54478,directed,1
11031,45836,directed,1
40357,47507,directed,1
40358,62428,directed,1
40359,80823,directed,1
38915,54990,directed,1
40360,85549,directed,1
40361,40361,directed,1
11933,45876,directed,1
40362,46274,directed,1
40362,45836,directed,1
40362,47210,directed,1
40363,45876,directed,1
40364,2168,directed,1
40365,365,directed,1
40366,2322,directed,1
31063,62468,directed,1
40367,95996,directed,1
34544,83644,directed,1
40368,54872,directed,1
40368,63327,directed,1
40368,52499,directed,1
40369,45876,directed,1
40370,95997,directed,1
40370,76685,directed,1
40371,95998,directed,1
22667,95999,directed,1
22667,96000,directed,1
22667,96001,directed,1
